transaction_id,datetime,amount,ref_code
LW24090318442,3/9/2024 16:31,27,Z003
LW24090318443,3/9/2024 16:31,71,Z003
LW24090218444,2/9/2024 13:02,87,Z003
LW24090118445,1/9/2024 12:48,212,Z007
LW24090418446,4/9/2024 09:30,99,Z008
LW24090518447,5/9/2024 18:57,28,Z008
LW24090118448,1/9/2024 12:48,332,Z003
LW24090218449,2/9/2024 13:02,419,Z008
LW24090218450,2/9/2024 13:02,178,Z007
LW24090318451,3/9/2024 16:31,458,Z007
LW24090118452,1/9/2024 12:48,370,Z003
LW24090418453,4/9/2024 09:30,248,Z003
LW24090318454,3/9/2024 16:31,278,Z003
LW24090418455,4/9/2024 09:30,267,Z001
LW24090518456,5/9/2024 18:57,300,Z007
LW24090518457,5/9/2024 18:57,292,Z001
LW24090118458,1/9/2024 12:48,360,Z003
LW24090318459,3/9/2024 16:31,361,Z007
LW24090218460,2/9/2024 13:02,103,Z003
LW24090118461,1/9/2024 12:48,86,Z001
LW24090118462,1/9/2024 12:48,490,Z008
LW24090318463,3/9/2024 16:31,492,Z007
LW24090318464,3/9/2024 16:31,387,Z003
LW24090418465,4/9/2024 09:30,417,Z008
LW24090418466,4/9/2024 09:30,283,Z001
LW24090318467,3/9/2024 16:31,495,Z001
LW24090418468,4/9/2024 09:30,58,Z007
LW24090218469,2/9/2024 13:02,412,Z008
LW24090418470,4/9/2024 09:30,145,Z001
LW24090518471,5/9/2024 18:57,226,Z001
LW24090218472,2/9/2024 13:02,485,Z001
LW24090118473,1/9/2024 12:48,343,Z003
LW24090218474,2/9/2024 13:02,370,Z008
LW24090118475,1/9/2024 12:48,42,Z001
LW24090118476,1/9/2024 12:48,229,Z003
LW24090318477,3/9/2024 16:31,51,Z007
LW24090518478,5/9/2024 18:57,397,Z003
LW24090218479,2/9/2024 13:02,177,Z001
LW24090218480,2/9/2024 13:02,396,Z003
LW24090518481,5/9/2024 18:57,323,Z008
LW24090218482,2/9/2024 13:02,350,Z003
LW24090318483,3/9/2024 16:31,376,Z001
LW24090218484,2/9/2024 13:02,93,Z001
LW24090318485,3/9/2024 16:31,354,Z001
LW24090118486,1/9/2024 12:48,69,Z003
LW24090518487,5/9/2024 18:57,291,Z008
LW24090218488,2/9/2024 13:02,103,Z001
LW24090118489,1/9/2024 12:48,479,Z008
LW24090418490,4/9/2024 09:30,262,Z001
LW24090418491,4/9/2024 09:30,261,Z003
LW24090118492,1/9/2024 12:48,258,Z001
LW24090118493,1/9/2024 12:48,162,Z001
LW24090418494,4/9/2024 09:30,21,Z008
LW24090218495,2/9/2024 13:02,464,Z001
LW24090118496,1/9/2024 12:48,373,Z007
LW24090418497,4/9/2024 09:30,118,Z007
LW24090218498,2/9/2024 13:02,289,Z007
LW24090318499,3/9/2024 16:31,124,Z007
LW24090418500,4/9/2024 09:30,27,Z001
LW24090418501,4/9/2024 09:30,304,Z003
LW24090318502,3/9/2024 16:31,419,Z007
LW24090518503,5/9/2024 18:57,301,Z003
LW24090518504,5/9/2024 18:57,330,Z007
LW24090518505,5/9/2024 18:57,15,Z001
LW24090418506,4/9/2024 09:30,172,Z003
LW24090218507,2/9/2024 13:02,29,Z001
LW24090418508,4/9/2024 09:30,315,Z007
LW24090318509,3/9/2024 16:31,19,Z007
LW24090218510,2/9/2024 13:02,137,Z007
LW24090118511,1/9/2024 12:48,236,Z008
LW24090318512,3/9/2024 16:31,32,Z001
LW24090118513,1/9/2024 12:48,145,Z008
LW24090218514,2/9/2024 13:02,84,Z001
LW24090118515,1/9/2024 12:48,135,Z003
LW24090518516,5/9/2024 18:57,92,Z003
LW24090118517,1/9/2024 12:48,34,Z003
LW24090318518,3/9/2024 16:31,213,Z001
LW24090118519,1/9/2024 12:48,58,Z001
LW24090118520,1/9/2024 12:48,379,Z008
LW24090118521,1/9/2024 12:48,281,Z003
LW24090518522,5/9/2024 18:57,329,Z001
LW24090418523,4/9/2024 09:30,305,Z007
LW24090218524,2/9/2024 13:02,172,Z007
LW24090318525,3/9/2024 16:31,299,Z007
LW24090218526,2/9/2024 13:02,144,Z008
LW24090218527,2/9/2024 13:02,306,Z007
LW24090418528,4/9/2024 09:30,298,Z007
LW24090518529,5/9/2024 18:57,289,Z003
LW24090518530,5/9/2024 18:57,283,Z008
LW24090118531,1/9/2024 12:48,252,Z003
LW24090318532,3/9/2024 16:31,109,Z001
LW24090318533,3/9/2024 16:31,482,Z003
LW24090518534,5/9/2024 18:57,158,Z003
LW24090318535,3/9/2024 16:31,334,Z008
LW24090518536,5/9/2024 18:57,220,Z008
LW24090218537,2/9/2024 13:02,398,Z008
LW24090118538,1/9/2024 12:48,29,Z003
LW24090518539,5/9/2024 18:57,448,Z007
LW24090518540,5/9/2024 18:57,440,Z008
LW24090518541,5/9/2024 18:57,470,Z003
LW24090118542,1/9/2024 12:48,89,Z007
LW24090418543,4/9/2024 09:30,470,Z007
LW24090418544,4/9/2024 09:30,226,Z008
LW24090518545,5/9/2024 18:57,323,Z001
LW24090418546,4/9/2024 09:30,200,Z001
LW24090218547,2/9/2024 13:02,305,Z001
LW24090518548,5/9/2024 18:57,23,Z001
LW24090118549,1/9/2024 12:48,265,Z003
LW24090118550,1/9/2024 12:48,145,Z003
LW24090118551,1/9/2024 12:48,287,Z001
LW24090418552,4/9/2024 09:30,352,Z001
LW24090218553,2/9/2024 13:02,265,Z001
LW24090418554,4/9/2024 09:30,92,Z008
LW24090518555,5/9/2024 18:57,38,Z003
LW24090418556,4/9/2024 09:30,360,Z003
LW24090318557,3/9/2024 16:31,387,Z001
LW24090518558,5/9/2024 18:57,426,Z003
LW24090118559,1/9/2024 12:48,193,Z003
LW24090418560,4/9/2024 09:30,55,Z008
LW24090218561,2/9/2024 13:02,172,Z001
LW24090118562,1/9/2024 12:48,310,Z008
LW24090518563,5/9/2024 18:57,167,Z001
LW24090218564,2/9/2024 13:02,48,Z001
LW24090418565,4/9/2024 09:30,190,Z003
LW24090318566,3/9/2024 16:31,452,Z008
LW24090518567,5/9/2024 18:57,86,Z003
LW24090318568,3/9/2024 16:31,178,Z001
LW24090318569,3/9/2024 16:31,103,Z003
LW24090118570,1/9/2024 12:48,211,Z007
LW24090418571,4/9/2024 09:30,17,Z003
LW24090518572,5/9/2024 18:57,105,Z008
LW24090418573,4/9/2024 09:30,59,Z007
LW24090418574,4/9/2024 09:30,246,Z001
LW24090318575,3/9/2024 16:31,170,Z008
LW24090318576,3/9/2024 16:31,137,Z001
LW24090318577,3/9/2024 16:31,425,Z001
LW24090318578,3/9/2024 16:31,467,Z003
LW24090118579,1/9/2024 12:48,90,Z003
LW24090318580,3/9/2024 16:31,369,Z008
LW24090318581,3/9/2024 16:31,328,Z001
LW24090418582,4/9/2024 09:30,453,Z003
LW24090318583,3/9/2024 16:31,463,Z001
LW24090518584,5/9/2024 18:57,26,Z003
LW24090318585,3/9/2024 16:31,395,Z001
LW24090218586,2/9/2024 13:02,158,Z007
LW24090418587,4/9/2024 09:30,102,Z008
LW24090218588,2/9/2024 13:02,50,Z001
LW24090118589,1/9/2024 12:48,459,Z007
LW24090318590,3/9/2024 16:31,229,Z008
LW24090518591,5/9/2024 18:57,402,Z008
LW24090518592,5/9/2024 18:57,120,Z001
LW24090118593,1/9/2024 12:48,173,Z008
LW24090218594,2/9/2024 13:02,60,Z003
LW24090418595,4/9/2024 09:30,61,Z001
LW24090118596,1/9/2024 12:48,376,Z001
LW24090218597,2/9/2024 13:02,410,Z008
LW24090418598,4/9/2024 09:30,274,Z001
LW24090318599,3/9/2024 16:31,356,Z008
LW24090318600,3/9/2024 16:31,19,Z008
LW24090518601,5/9/2024 18:57,158,Z008
LW24090318602,3/9/2024 16:31,411,Z001
LW24090418603,4/9/2024 09:30,428,Z003
LW24090118604,1/9/2024 12:48,431,Z003
LW24090118605,1/9/2024 12:48,322,Z008
LW24090318606,3/9/2024 16:31,308,Z007
LW24090418607,4/9/2024 09:30,475,Z003
LW24090418608,4/9/2024 09:30,309,Z003
LW24090318609,3/9/2024 16:31,106,Z008
LW24090418610,4/9/2024 09:30,260,Z001
LW24090318611,3/9/2024 16:31,167,Z007
LW24090518612,5/9/2024 18:57,316,Z008
LW24090218613,2/9/2024 13:02,242,Z001
LW24090518614,5/9/2024 18:57,122,Z001
LW24090518615,5/9/2024 18:57,467,Z007
LW24090218616,2/9/2024 13:02,86,Z001
LW24090218617,2/9/2024 13:02,33,Z007
LW24090318618,3/9/2024 16:31,328,Z008
LW24090118619,1/9/2024 12:48,356,Z007
LW24090218620,2/9/2024 13:02,121,Z001
LW24090118621,1/9/2024 12:48,176,Z007
LW24090118622,1/9/2024 12:48,445,Z007
LW24090518623,5/9/2024 18:57,118,Z007
LW24090118624,1/9/2024 12:48,315,Z008
LW24090418625,4/9/2024 09:30,441,Z007
LW24090318626,3/9/2024 16:31,42,Z001
LW24090418627,4/9/2024 09:30,133,Z007
LW24090418628,4/9/2024 09:30,475,Z008
LW24090518629,5/9/2024 18:57,303,Z008
LW24090418630,4/9/2024 09:30,104,Z003
LW24090218631,2/9/2024 13:02,49,Z007
LW24090218632,2/9/2024 13:02,107,Z001
LW24090218633,2/9/2024 13:02,344,Z003
LW24090318634,3/9/2024 16:31,39,Z003
LW24090318635,3/9/2024 16:31,317,Z007
LW24090118636,1/9/2024 12:48,53,Z001
LW24090418637,4/9/2024 09:30,103,Z008
LW24090218638,2/9/2024 13:02,126,Z007
LW24090318639,3/9/2024 16:31,279,Z003
LW24090318640,3/9/2024 16:31,119,Z003
LW24090418641,4/9/2024 09:30,101,Z001
LW24090118642,1/9/2024 12:48,254,Z007
LW24090218643,2/9/2024 13:02,44,Z008
LW24090418644,4/9/2024 09:30,151,Z007
LW24090418645,4/9/2024 09:30,91,Z003
LW24090118646,1/9/2024 12:48,458,Z003
LW24090418647,4/9/2024 09:30,266,Z007
LW24090218648,2/9/2024 13:02,332,Z001
LW24090518649,5/9/2024 18:57,448,Z007
LW24090418650,4/9/2024 09:30,132,Z003
LW24090118651,1/9/2024 12:48,310,Z001
LW24090518652,5/9/2024 18:57,334,Z003
LW24090118653,1/9/2024 12:48,245,Z008
LW24090518654,5/9/2024 18:57,22,Z008
LW24090318655,3/9/2024 16:31,199,Z007
LW24090318656,3/9/2024 16:31,359,Z007
LW24090418657,4/9/2024 09:30,43,Z003
LW24090518658,5/9/2024 18:57,188,Z007
LW24090318659,3/9/2024 16:31,346,Z001
LW24090518660,5/9/2024 18:57,279,Z001
LW24090518661,5/9/2024 18:57,251,Z008
LW24090318662,3/9/2024 16:31,320,Z003
LW24090518663,5/9/2024 18:57,355,Z008
LW24090218664,2/9/2024 13:02,329,Z003
LW24090318665,3/9/2024 16:31,302,Z008
LW24090518666,5/9/2024 18:57,100,Z007
LW24090418667,4/9/2024 09:30,366,Z003
LW24090218668,2/9/2024 13:02,174,Z008
LW24090518669,5/9/2024 18:57,485,Z003
LW24090518670,5/9/2024 18:57,424,Z008
LW24090318671,3/9/2024 16:31,20,Z003
LW24090218672,2/9/2024 13:02,368,Z003
LW24090218673,2/9/2024 13:02,201,Z007
LW24090318674,3/9/2024 16:31,89,Z001
LW24090418675,4/9/2024 09:30,336,Z003
LW24090418676,4/9/2024 09:30,151,Z003
LW24090418677,4/9/2024 09:30,14,Z008
LW24090518678,5/9/2024 18:57,237,Z001
LW24090118679,1/9/2024 12:48,471,Z001
LW24090318680,3/9/2024 16:31,485,Z008
LW24090518681,5/9/2024 18:57,438,Z003
LW24090218682,2/9/2024 13:02,233,Z003
LW24090118683,1/9/2024 12:48,356,Z003
LW24090218684,2/9/2024 13:02,260,Z003
LW24090518685,5/9/2024 18:57,433,Z007
LW24090118686,1/9/2024 12:48,384,Z008
LW24090118687,1/9/2024 12:48,206,Z003
LW24090518688,5/9/2024 18:57,156,Z001
LW24090318689,3/9/2024 16:31,168,Z003
LW24090518690,5/9/2024 18:57,381,Z008
LW24090518691,5/9/2024 18:57,432,Z003
LW24090418692,4/9/2024 09:30,171,Z001
LW24090118693,1/9/2024 12:48,252,Z003
LW24090518694,5/9/2024 18:57,471,Z008
LW24090118695,1/9/2024 12:48,170,Z001
LW24090518696,5/9/2024 18:57,224,Z003
LW24090218697,2/9/2024 13:02,199,Z008
LW24090418698,4/9/2024 09:30,250,Z007
LW24090518699,5/9/2024 18:57,360,Z001
LW24090218700,2/9/2024 13:02,109,Z007
LW24090418701,4/9/2024 09:30,350,Z003
LW24090318702,3/9/2024 16:31,166,Z001
LW24090518703,5/9/2024 18:57,210,Z003
LW24090118704,1/9/2024 12:48,384,Z008
LW24090318705,3/9/2024 16:31,428,Z003
LW24090318706,3/9/2024 16:31,83,Z003
LW24090318707,3/9/2024 16:31,376,Z003
LW24090118708,1/9/2024 12:48,215,Z003
LW24090318709,3/9/2024 16:31,171,Z008
LW24090418710,4/9/2024 09:30,448,Z001
LW24090418711,4/9/2024 09:30,432,Z001
LW24090318712,3/9/2024 16:31,406,Z001
LW24090418713,4/9/2024 09:30,238,Z008
LW24090518714,5/9/2024 18:57,368,Z003
LW24090118715,1/9/2024 12:48,228,Z003
LW24090318716,3/9/2024 16:31,435,Z007
LW24090518717,5/9/2024 18:57,57,Z003
LW24090318718,3/9/2024 16:31,471,Z003
LW24090118719,1/9/2024 12:48,281,Z003
LW24090318720,3/9/2024 16:31,447,Z008
LW24090118721,1/9/2024 12:48,128,Z001
LW24090218722,2/9/2024 13:02,110,Z001
LW24090518723,5/9/2024 18:57,415,Z007
LW24090118724,1/9/2024 12:48,301,Z003
LW24090218725,2/9/2024 13:02,94,Z001
LW24090218726,2/9/2024 13:02,12,Z007
LW24090218727,2/9/2024 13:02,224,Z001
LW24090318728,3/9/2024 16:31,210,Z008
LW24090318729,3/9/2024 16:31,320,Z008
LW24090418730,4/9/2024 09:30,466,Z007
LW24090118731,1/9/2024 12:48,422,Z003
LW24090418732,4/9/2024 09:30,63,Z001
LW24090118733,1/9/2024 12:48,173,Z008
LW24090318734,3/9/2024 16:31,303,Z001
LW24090518735,5/9/2024 18:57,487,Z007
LW24090418736,4/9/2024 09:30,172,Z001
LW24090518737,5/9/2024 18:57,488,Z001
LW24090218738,2/9/2024 13:02,244,Z003
LW24090518739,5/9/2024 18:57,204,Z001
LW24090118740,1/9/2024 12:48,348,Z008
LW24090218741,2/9/2024 13:02,412,Z001
LW24090318742,3/9/2024 16:31,51,Z003
LW24090318743,3/9/2024 16:31,150,Z007
LW24090118744,1/9/2024 12:48,158,Z008
LW24090118745,1/9/2024 12:48,485,Z008
LW24090518746,5/9/2024 18:57,309,Z001
LW24090518747,5/9/2024 18:57,216,Z001
LW24090118748,1/9/2024 12:48,306,Z008
LW24090518749,5/9/2024 18:57,458,Z008
LW24090118750,1/9/2024 12:48,440,Z003
LW24090218751,2/9/2024 13:02,349,Z001
LW24090218752,2/9/2024 13:02,219,Z007
LW24090118753,1/9/2024 12:48,494,Z003
LW24090518754,5/9/2024 18:57,464,Z007
LW24090218755,2/9/2024 13:02,76,Z001
LW24090218756,2/9/2024 13:02,445,Z003
LW24090518757,5/9/2024 18:57,277,Z003
LW24090418758,4/9/2024 09:30,297,Z008
LW24090418759,4/9/2024 09:30,114,Z008
LW24090218760,2/9/2024 13:02,455,Z001
LW24090218761,2/9/2024 13:02,165,Z007
LW24090518762,5/9/2024 18:57,246,Z003
LW24090318763,3/9/2024 16:31,246,Z003
LW24090318764,3/9/2024 16:31,422,Z008
LW24090318765,3/9/2024 16:31,418,Z008
LW24090518766,5/9/2024 18:57,222,Z007
LW24090418767,4/9/2024 09:30,465,Z001
LW24090518768,5/9/2024 18:57,397,Z001
LW24090118769,1/9/2024 12:48,262,Z007
LW24090118770,1/9/2024 12:48,208,Z007
LW24090318771,3/9/2024 16:31,222,Z003
LW24090318772,3/9/2024 16:31,65,Z001
LW24090218773,2/9/2024 13:02,72,Z001
LW24090218774,2/9/2024 13:02,464,Z003
LW24090418775,4/9/2024 09:30,322,Z008
LW24090218776,2/9/2024 13:02,418,Z007
LW24090218777,2/9/2024 13:02,477,Z007
LW24090318778,3/9/2024 16:31,408,Z001
LW24090418779,4/9/2024 09:30,415,Z001
LW24090118780,1/9/2024 12:48,14,Z001
LW24090518781,5/9/2024 18:57,54,Z001
LW24090318782,3/9/2024 16:31,351,Z008
LW24090318783,3/9/2024 16:31,390,Z008
LW24090418784,4/9/2024 09:30,77,Z007
LW24090318785,3/9/2024 16:31,316,Z008
LW24090218786,2/9/2024 13:02,133,Z003
LW24090318787,3/9/2024 16:31,482,Z007
LW24090418788,4/9/2024 09:30,118,Z001
LW24090118789,1/9/2024 12:48,393,Z008
LW24090118790,1/9/2024 12:48,329,Z001
LW24090518791,5/9/2024 18:57,450,Z007
LW24090118792,1/9/2024 12:48,118,Z001
LW24090518793,5/9/2024 18:57,152,Z003
LW24090418794,4/9/2024 09:30,133,Z007
LW24090118795,1/9/2024 12:48,445,Z001
LW24090418796,4/9/2024 09:30,48,Z001
LW24090118797,1/9/2024 12:48,445,Z007
LW24090518798,5/9/2024 18:57,423,Z001
LW24090418799,4/9/2024 09:30,242,Z003
LW24090518800,5/9/2024 18:57,24,Z008
LW24090318801,3/9/2024 16:31,147,Z007
LW24090118802,1/9/2024 12:48,52,Z001
LW24090218803,2/9/2024 13:02,264,Z008
LW24090318804,3/9/2024 16:31,358,Z001
LW24090418805,4/9/2024 09:30,29,Z001
LW24090218806,2/9/2024 13:02,489,Z007
LW24090518807,5/9/2024 18:57,235,Z003
LW24090318808,3/9/2024 16:31,187,Z003
LW24090418809,4/9/2024 09:30,55,Z008
LW24090118810,1/9/2024 12:48,74,Z001
LW24090218811,2/9/2024 13:02,15,Z003
LW24090218812,2/9/2024 13:02,364,Z003
LW24090318813,3/9/2024 16:31,459,Z007
LW24090218814,2/9/2024 13:02,462,Z007
LW24090318815,3/9/2024 16:31,250,Z003
LW24090418816,4/9/2024 09:30,253,Z003
LW24090418817,4/9/2024 09:30,254,Z003
LW24090318818,3/9/2024 16:31,124,Z007
LW24090518819,5/9/2024 18:57,171,Z007
LW24090118820,1/9/2024 12:48,292,Z001
LW24090118821,1/9/2024 12:48,358,Z008
LW24090218822,2/9/2024 13:02,17,Z001
LW24090118823,1/9/2024 12:48,139,Z008
LW24090118824,1/9/2024 12:48,303,Z003
LW24090118825,1/9/2024 12:48,454,Z007
LW24090418826,4/9/2024 09:30,415,Z001
LW24090118827,1/9/2024 12:48,464,Z007
LW24090118828,1/9/2024 12:48,330,Z003
LW24090118829,1/9/2024 12:48,82,Z001
LW24090518830,5/9/2024 18:57,104,Z001
LW24090318831,3/9/2024 16:31,118,Z008
LW24090218832,2/9/2024 13:02,429,Z001
LW24090518833,5/9/2024 18:57,132,Z007
LW24090318834,3/9/2024 16:31,212,Z007
LW24090318835,3/9/2024 16:31,268,Z008
LW24090318836,3/9/2024 16:31,245,Z008
LW24090318837,3/9/2024 16:31,483,Z008
LW24090218838,2/9/2024 13:02,15,Z001
LW24090218839,2/9/2024 13:02,294,Z001
LW24090318840,3/9/2024 16:31,179,Z008
LW24090318841,3/9/2024 16:31,56,Z008
LW24090518842,5/9/2024 18:57,21,Z001
LW24090518843,5/9/2024 18:57,405,Z001
LW24090318844,3/9/2024 16:31,153,Z001
LW24090518845,5/9/2024 18:57,286,Z001
LW24090118846,1/9/2024 12:48,113,Z001
LW24090518847,5/9/2024 18:57,109,Z007
LW24090418848,4/9/2024 09:30,481,Z008
LW24090518849,5/9/2024 18:57,336,Z007
LW24090218850,2/9/2024 13:02,33,Z008
LW24090318851,3/9/2024 16:31,29,Z003
LW24090318852,3/9/2024 16:31,223,Z008
LW24090518853,5/9/2024 18:57,49,Z008
LW24090318854,3/9/2024 16:31,90,Z008
LW24090318855,3/9/2024 16:31,73,Z007
LW24090418856,4/9/2024 09:30,31,Z008
LW24090118857,1/9/2024 12:48,403,Z008
LW24090118858,1/9/2024 12:48,404,Z003
LW24090318859,3/9/2024 16:31,102,Z008
LW24090518860,5/9/2024 18:57,263,Z001
LW24090518861,5/9/2024 18:57,359,Z001
LW24090218862,2/9/2024 13:02,273,Z007
LW24090418863,4/9/2024 09:30,400,Z008
LW24090418864,4/9/2024 09:30,178,Z007
LW24090118865,1/9/2024 12:48,412,Z003
LW24090118866,1/9/2024 12:48,179,Z008
LW24090318867,3/9/2024 16:31,228,Z007
LW24090318868,3/9/2024 16:31,356,Z008
LW24090518869,5/9/2024 18:57,251,Z003
LW24090518870,5/9/2024 18:57,353,Z008
LW24090318871,3/9/2024 16:31,130,Z008
LW24090518872,5/9/2024 18:57,27,Z007
LW24090518873,5/9/2024 18:57,246,Z007
LW24090318874,3/9/2024 16:31,350,Z007
LW24090118875,1/9/2024 12:48,277,Z003
LW24090218876,2/9/2024 13:02,60,Z001
LW24090218877,2/9/2024 13:02,86,Z003
LW24090218878,2/9/2024 13:02,452,Z003
LW24090218879,2/9/2024 13:02,83,Z008
LW24090118880,1/9/2024 12:48,363,Z003
LW24090318881,3/9/2024 16:31,104,Z001
LW24090118882,1/9/2024 12:48,451,Z008
LW24090318883,3/9/2024 16:31,75,Z007
LW24090418884,4/9/2024 09:30,398,Z008
LW24090318885,3/9/2024 16:31,187,Z007
LW24090518886,5/9/2024 18:57,13,Z003
LW24090218887,2/9/2024 13:02,334,Z008
LW24090218888,2/9/2024 13:02,319,Z008
LW24090218890,2/9/2024 13:02,444,Z001
LW24090218891,2/9/2024 13:02,443,Z007
LW24090518892,5/9/2024 18:57,214,Z001
LW24090218893,2/9/2024 13:02,98,Z007
LW24090218894,2/9/2024 13:02,464,Z008
LW24090118895,1/9/2024 12:48,186,Z001
LW24090218896,2/9/2024 13:02,11,Z007
LW24090218897,2/9/2024 13:02,355,Z008
LW24090418898,4/9/2024 09:30,371,Z007
LW24090218899,2/9/2024 13:02,130,Z001
LW24090118900,1/9/2024 12:48,179,Z007
LW24090418901,4/9/2024 09:30,242,Z007
LW24090518902,5/9/2024 18:57,362,Z007
LW24090218903,2/9/2024 13:02,10,Z001
LW24090518904,5/9/2024 18:57,205,Z008
LW24090218905,2/9/2024 13:02,393,Z001
LW24090518906,5/9/2024 18:57,270,Z007
LW24090418907,4/9/2024 09:30,357,Z003
LW24090218908,2/9/2024 13:02,233,Z007
LW24090218909,2/9/2024 13:02,291,Z008
LW24090518910,5/9/2024 18:57,491,Z001
LW24090418911,4/9/2024 09:30,151,Z003
LW24090518912,5/9/2024 18:57,323,Z001
LW24090218913,2/9/2024 13:02,466,Z008
LW24090518914,5/9/2024 18:57,15,Z008
LW24090418915,4/9/2024 09:30,108,Z001
LW24090318916,3/9/2024 16:31,375,Z008
LW24090218917,2/9/2024 13:02,57,Z008
LW24090218918,2/9/2024 13:02,498,Z008
LW24090218919,2/9/2024 13:02,75,Z007
LW24090518920,5/9/2024 18:57,70,Z007
LW24090218921,2/9/2024 13:02,181,Z003
LW24090118922,1/9/2024 12:48,84,Z003
LW24090318923,3/9/2024 16:31,486,Z001
LW24090318924,3/9/2024 16:31,156,Z003
LW24090418925,4/9/2024 09:30,136,Z001
LW24090318926,3/9/2024 16:31,432,Z003
LW24090318927,3/9/2024 16:31,456,Z001
LW24090118928,1/9/2024 12:48,441,Z003
LW24090118929,1/9/2024 12:48,182,Z007
LW24090118930,1/9/2024 12:48,171,Z007
LW24090218931,2/9/2024 13:02,425,Z007
LW24090118932,1/9/2024 12:48,277,Z003
LW24090118933,1/9/2024 12:48,86,Z003
LW24090318934,3/9/2024 16:31,95,Z003
LW24090518935,5/9/2024 18:57,29,Z008
LW24090518936,5/9/2024 18:57,267,Z007
LW24090418937,4/9/2024 09:30,64,Z003
LW24090318938,3/9/2024 16:31,349,Z003
LW24090318939,3/9/2024 16:31,43,Z003
LW24090218940,2/9/2024 13:02,342,Z007
LW24090118941,1/9/2024 12:48,69,Z001
LW24090418942,4/9/2024 09:30,441,Z001
LW24090318943,3/9/2024 16:31,374,Z007
LW24090218944,2/9/2024 13:02,274,Z007
LW24090518945,5/9/2024 18:57,231,Z008
LW24090218946,2/9/2024 13:02,269,Z007
LW24090418947,4/9/2024 09:30,201,Z001
LW24090218948,2/9/2024 13:02,73,Z001
LW24090118949,1/9/2024 12:48,295,Z008
LW24090218950,2/9/2024 13:02,335,Z007
LW24090518951,5/9/2024 18:57,256,Z007
LW24090218952,2/9/2024 13:02,240,Z007
LW24090518953,5/9/2024 18:57,181,Z003
LW24090118954,1/9/2024 12:48,374,Z007
LW24090518955,5/9/2024 18:57,434,Z001
LW24090218956,2/9/2024 13:02,181,Z001
LW24090518957,5/9/2024 18:57,430,Z003
LW24090318958,3/9/2024 16:31,104,Z008
LW24090218959,2/9/2024 13:02,387,Z003
LW24090318960,3/9/2024 16:31,464,Z008
LW24090218961,2/9/2024 13:02,169,Z001
LW24090518962,5/9/2024 18:57,95,Z001
LW24090418963,4/9/2024 09:30,160,Z007
LW24090218964,2/9/2024 13:02,428,Z003
LW24090518965,5/9/2024 18:57,387,Z007
LW24090518966,5/9/2024 18:57,83,Z003
LW24090218967,2/9/2024 13:02,376,Z003
LW24090318968,3/9/2024 16:31,73,Z001
LW24090118969,1/9/2024 12:48,192,Z001
LW24090318970,3/9/2024 16:31,146,Z007
LW24090518971,5/9/2024 18:57,96,Z008
LW24090518972,5/9/2024 18:57,241,Z007
LW24090318973,3/9/2024 16:31,33,Z003
LW24090218974,2/9/2024 13:02,485,Z008
LW24090418975,4/9/2024 09:30,130,Z003
LW24090218976,2/9/2024 13:02,54,Z007
LW24090318977,3/9/2024 16:31,283,Z003
LW24090318978,3/9/2024 16:31,195,Z008
LW24090118979,1/9/2024 12:48,307,Z008
LW24090118980,1/9/2024 12:48,155,Z003
LW24090318981,3/9/2024 16:31,173,Z008
LW24090518982,5/9/2024 18:57,322,Z001
LW24090518983,5/9/2024 18:57,263,Z007
LW24090118984,1/9/2024 12:48,50,Z007
LW24090518985,5/9/2024 18:57,462,Z001
LW24090318986,3/9/2024 16:31,408,Z003
LW24090118987,1/9/2024 12:48,245,Z003
LW24090118988,1/9/2024 12:48,384,Z001
LW24090418989,4/9/2024 09:30,258,Z007
LW24090118990,1/9/2024 12:48,115,Z007
LW24090418991,4/9/2024 09:30,338,Z008
LW24090118992,1/9/2024 12:48,246,Z008
LW24090318993,3/9/2024 16:31,255,Z008
LW24090518994,5/9/2024 18:57,365,Z001
LW24090318995,3/9/2024 16:31,162,Z007
LW24090218996,2/9/2024 13:02,468,Z008
LW24090318997,3/9/2024 16:31,265,Z003
LW24090218998,2/9/2024 13:02,46,Z007
LW24090118999,1/9/2024 12:48,36,Z003
LW24090419000,4/9/2024 09:30,223,Z007
LW24090419001,4/9/2024 09:30,246,Z001
LW24090119002,1/9/2024 12:48,464,Z001
LW24090219003,2/9/2024 13:02,492,Z008
LW24090319004,3/9/2024 16:31,303,Z003
LW24090519005,5/9/2024 18:57,166,Z008
LW24090319006,3/9/2024 16:31,396,Z007
LW24090219007,2/9/2024 13:02,403,Z001
LW24090119008,1/9/2024 12:48,208,Z007
LW24090519009,5/9/2024 18:57,221,Z007
LW24090519010,5/9/2024 18:57,284,Z001
LW24090219011,2/9/2024 13:02,446,Z008
LW24090519012,5/9/2024 18:57,335,Z001
LW24090219013,2/9/2024 13:02,64,Z003
LW24090419014,4/9/2024 09:30,282,Z007
LW24090219015,2/9/2024 13:02,454,Z008
LW24090519016,5/9/2024 18:57,369,Z003
LW24090119017,1/9/2024 12:48,291,Z001
LW24090419018,4/9/2024 09:30,332,Z001
LW24090119019,1/9/2024 12:48,214,Z007
LW24090119020,1/9/2024 12:48,329,Z007
